SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
IM65307,"Kitchen Wrap & Foil, 3pc",1.05,2.09,0,0,0,0,250,7/24/2018,7/24/2018,12/10/2011,0.05,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65308,"Silver Pots, 2pc",1.25,2.5,0,0,0,0,250,11/23/2016,12/7/2013,7/17/2015,-0.2,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65310,Wooden Bucket with Lid,0.75,1.5,0,0,0,0,250,11/23/2016,8/8/2013,6/17/2012,0.1,ACCESSORIES,BUCKETS & PAILS,NONE,7.32E+11
IM65312,"Comb/Dryer Vanity Set, 4pc",1.75,3.49,0,0,0,0,135,4/2/2019,4/2/2019,7/26/2018,-0.4,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65313,"Soft Serve Ice Cream Cones, 3pc",2.15,4.29,0,0,0,0,250,2/2/2017,2/2/2017,2/2/2017,-0.16,ACCESSORIES,,,7.32E+11
IM65314,"Baseball Bat, Ball, & Glove, 3pc",1.25,2.49,0,0,0,0,250,4/11/2019,11/7/2017,4/11/2019,0.25,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65315,Ice Cream Maker,1.4,2.79,0,0,0,0,250,4/3/2019,4/3/2019,8/8/2014,0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65316,Broom,0.65,1.3,0,0,0,0,250,7/18/2018,7/18/2018,6/13/2012,0.05,ACCESSORIES,CLEANING,NONE,7.32E+11
IM65317,"Table Mirror and Comb, 2pc",1.15,2.29,0,0,0,0,111,4/4/2019,4/4/2019,12/12/2013,0.1,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65320,Plunger,0.65,1.29,0,0,0,0,161,5/2/2019,5/2/2019,12/10/2011,0.02,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65321,White Vase,1.3,2.59,0,0,0,0,49,3/25/2019,3/25/2019,12/10/2011,-0.02,ACCESSORIES,MISC,NONE,7.32E+11
IM65322,White Vase,1.3,2.59,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,-0.02,ACCESSORIES,MISC,NONE,7.32E+11
IM65323,"Tennis Racket with Ball, 2pc",0.95,1.89,0,0,0,0,250,4/3/2019,4/3/2019,3/2/2011,0.05,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65324,Perfume,0.95,1.9,0,0,0,0,250,11/23/2016,8/29/2015,11/20/2013,0.1,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65325,Tall White Vase,1.25,2.49,0,0,0,0,146,4/19/2019,4/19/2019,4/11/2019,0.2,ACCESSORIES,MISC,NONE,7.32E+11
IM65328,"Bottle Set, 4Pc",0.85,1.69,0,0,0,0,250,7/24/2018,7/24/2018,12/10/2011,0.01,ACCESSORIES,BOTTLES,NONE,7.32E+11
IM65330,".Spring Toy, Assorted 1pc",0.2,0.39,0,0,0,0,250,2/9/2017,3/10/2010,12/10/2011,0.04,ACCESSORIES,TOYS,NONE,7.32E+11
IM65331,"Red Canister Set with Decals, 4pc",2.15,4.29,0,0,0,0,250,7/18/2018,11/7/2017,7/18/2018,-0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65332,"12Pc Flatware, Silver",2.45,4.89,0,0,0,0,250,11/7/2017,11/7/2017,5/18/2016,-0.15,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
IM65334,"Newspapers, 5Pk",1.05,2.09,0,0,0,0,250,7/18/2018,7/18/2018,12/10/2011,0.05,ACCESSORIES,MISC,NONE,7.32E+11
IM65335,"Pewter Beer Mugs, 2Pk",0.7,1.4,0,0,0,0,250,11/7/2017,11/7/2017,5/5/2016,-0.05,ACCESSORIES,GLASSES & STEMWARE,NONE,7.32E+11
IM65336,"12Pc Flatware, Gold",2.45,4.89,0,0,0,0,144,4/22/2019,4/22/2019,5/18/2016,-0.15,ACCESSORIES,,,7.32E+11
IM65337,Paint Palette with 3 Brushes,2.5,4.99,0,0,0,0,250,4/3/2019,4/3/2019,2/2/2017,2.5,ACCESSORIES,,,7.32E+11
IM65338,"Beach Chair, Blue/White Fabric",2.5,5,0,0,0,0,250,4/3/2019,4/3/2019,2/2/2017,4,ACCESSORIES,,,7.32E+11
IM65339,"Beach Chair, Red/White/Pink Fabric, Natural Wood",2.5,5,0,0,0,0,250,4/3/2019,4/3/2019,2/2/2017,4,ACCESSORIES,,,7.32E+11
IM65340,Red Tricycle,1.4,2.79,0,0,0,0,250,11/23/2016,6/22/2016,6/17/2012,0.05,ACCESSORIES,TOYS,NONE,7.32E+11
IM65341,Sewing Basket,1.65,3.29,0,0,0,0,250,9/19/2018,9/19/2018,12/19/2013,0.35,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65343,.Blackboard,0.75,1.49,0,0,0,0,250,2/6/2019,6/28/2014,12/10/2011,0.01,ACCESSORIES,SCHOOL,NONE,7.32E+11
IM65344,Margarita Glass,1.38,2.75,0,0,0,0,238,3/25/2019,3/25/2019,9/23/2016,0,ACCESSORIES,,,
IM65345,Glass Pitcher,1.75,3.49,0,0,0,0,250,9/19/2018,9/19/2018,9/11/2018,-0.37,ACCESSORIES,,,
IM65346,Football,0.85,1.69,0,0,0,0,222,4/19/2019,4/19/2019,12/10/2011,0.01,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65347,Pencils & Ruler in Holder,1,1.99,0,0,0,0,78,5/2/2019,5/2/2019,7/4/2014,0.1,ACCESSORIES,OFFICE,NONE,7.32E+11
IM65350,Chalk Board,0.9,1.8,0,0,0,0,137,3/25/2019,3/25/2019,9/12/2015,-0.25,ACCESSORIES,SCHOOL,NONE,7.32E+11
IM65352,Smoking Set,1.3,2.59,0,0,0,0,136,4/22/2019,4/22/2019,2/2/2017,-0.1,ACCESSORIES,MISC,NONE,7.32E+11
IM65357,Scrub Board,0.85,1.69,0,0,0,0,246,3/25/2019,3/25/2019,12/10/2011,0.01,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65359,"Glass Stemware, 4 pc",4,7.99,0,0,0,0,250,11/7/2017,11/7/2017,9/23/2016,0,ACCESSORIES,,,
IM65360,Chalk Board,1,1.99,0,0,0,0,250,11/23/2016,6/28/2014,11/11/2015,0.01,ACCESSORIES,SCHOOL,NONE,7.32E+11
IM65361,Sewing Machine,1.5,2.99,0,0,0,0,250,9/19/2018,9/19/2018,12/12/2013,0.1,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65362,Red Bicycle,2.3,4.59,0,0,0,0,250,11/23/2016,8/29/2015,6/23/2016,-0.15,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65363,"Flyer Sled, 1/2 Inch Scale",0.9,1.8,0,0,0,0,250,11/23/2016,8/29/2015,6/18/2012,0.1,ACCESSORIES,TOYS,NONE,7.32E+11
IM65365,Pounding Toy,1,1.99,0,0,0,0,87,4/30/2019,4/30/2019,2/2/2017,-0.05,ACCESSORIES,TOYS,NONE,7.32E+11
IM65366,.Yellow Bucket,0.8,1.59,0,0,0,0,1,3/25/2019,3/25/2019,12/10/2011,0.17,ACCESSORIES,BUCKETS & PAILS,NONE,7.32E+11
IM65369,Green Bucket,1,1.99,0,0,0,0,250,8/9/2018,7/24/2018,8/9/2018,-0.2,ACCESSORIES,,,7.32E+11
IM65370,"Train Set, 9 Pc",3,5.99,0,0,0,0,245,4/1/2019,4/1/2019,9/11/2018,-0.5,ACCESSORIES,TOYS,NONE,7.32E+11
IM65371,Wreath,0.7,1.4,0,0,0,0,99,3/25/2019,3/25/2019,12/4/2013,0.1,ACCESSORIES,CHRISTMAS,NONE,7.32E+11
IM65373,.Watering Can,1.3,2.59,0,0,0,0,250,2/6/2019,3/28/2017,12/15/2018,0.01,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65374,Watering Can,1.3,2.59,0,0,0,0,114,5/2/2019,5/2/2019,3/18/2011,0.24,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65375,Small Standing Gumball Machine,1.65,3.29,0,0,0,0,212,3/25/2019,3/25/2019,12/19/2013,0.15,ACCESSORIES,GENERAL STORE,NONE,7.32E+11
IM65376,Fireman'S Helmet,1.15,2.29,0,0,0,0,189,4/30/2019,4/30/2019,12/19/2013,0.2,ACCESSORIES,MISC,NONE,7.32E+11
IM65378,Pull Toy Xylophone,1.25,2.49,0,0,0,0,37,4/30/2019,4/30/2019,7/18/2018,-0.4,ACCESSORIES,TOYS,NONE,7.32E+11
IM65379,"Garden Tools, 4pc",1.65,3.29,0,0,0,0,134,4/30/2019,4/30/2019,6/22/2016,-0.55,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65380,Tabletop Gumball Machine,1.35,2.69,0,0,0,0,50,4/30/2019,4/30/2019,6/17/2012,0.1,ACCESSORIES,GENERAL STORE,NONE,7.32E+11
IM65381,Fire Hydrant,1.5,2.99,0,0,0,0,250,2/2/2017,2/2/2017,6/14/2016,-0.25,ACCESSORIES,MISC,NONE,7.32E+11
IM65382,Rifle with Powder Horn,1,1.99,0,0,0,0,250,4/3/2019,4/3/2019,9/17/2013,0.05,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65383,"Canister Set, White, 4 Sets",2.15,4.29,0,0,0,0,115,3/25/2019,3/25/2019,2/2/2017,-0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65384,Paper Dispenser,2,3.99,0,0,0,0,250,4/3/2019,4/3/2019,6/22/2016,-0.5,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65385,Small Red Wagon,1.45,2.89,0,0,0,0,250,11/23/2016,8/29/2015,6/18/2012,0.3,ACCESSORIES,TOYS,NONE,7.32E+11
IM65386,"Set of Toothbrush, Cup, & Dentures, 3pc",0.9,1.79,0,0,0,0,147,3/25/2019,3/25/2019,12/10/2011,0.01,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65387,"Pistols, 2pc",1.2,2.39,0,0,0,0,250,9/19/2018,9/19/2018,6/17/2012,0.2,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65388,Bath Tub,2.15,4.29,0,0,0,0,211,4/30/2019,4/30/2019,4/11/2019,0.15,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65390,"Baby Doll, Assorted, 1pc",1.3,2.59,0,0,0,0,250,11/23/2016,6/18/2012,12/10/2011,-0.02,ACCESSORIES,TOYS,NONE,7.32E+11
IM65391,"Computer, Assorted 1pc, Black Or White",1.3,2.59,0,0,0,0,250,11/23/2016,5/11/2013,6/17/2012,0.2,ACCESSORIES,OFFICE,NONE,7.32E+11
IM65394,"Copper Pots, 2pc",1.25,2.5,0,0,0,0,250,3/28/2017,3/28/2017,7/17/2015,-0.15,ACCESSORIES,COOKWARE,NONE,7.32E+11
IM65397,Blue Spatterware Tea Kettle,1.6,3.19,0,0,0,0,250,9/19/2018,9/19/2018,9/11/2018,-0.3,ACCESSORIES,COOKWARE,NONE,7.32E+11
IM65398,Mirror,1.3,2.59,0,0,0,0,250,11/23/2016,11/23/2013,11/23/2013,0.15,ACCESSORIES,MIRRORS,NONE,7.32E+11
IM65400,.Jack-In-The-Box,1.65,3.29,0,0,0,0,99,4/23/2019,4/23/2019,12/27/2013,0.15,ACCESSORIES,TOYS,NONE,7.32E+11
IM65402,"Rocking Horse, Assorted 1pc",1.75,3.49,0,0,0,0,250,11/23/2016,10/30/2012,12/19/2013,0.1,ACCESSORIES,TOYS,NONE,7.32E+11
IM65403,Spelling Test,0.75,1.49,0,0,0,0,181,4/15/2019,4/15/2019,12/10/2011,0.01,ACCESSORIES,MISC,NONE,7.32E+11
IM65406,Wooden Butter Churn,1.5,2.99,0,0,0,0,164,4/30/2019,4/30/2019,12/28/2013,0.15,ACCESSORIES,GENERAL STORE,NONE,7.32E+11
IM65407,Knife Set,1.2,2.39,0,0,0,0,87,4/22/2019,4/22/2019,3/21/2017,-0.1,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65409,"Book Set, 4Pc",1.25,2.49,0,0,0,0,250,4/11/2019,4/3/2019,4/11/2019,0.15,ACCESSORIES,BOOKS & MAGAZINES,NONE,7.32E+11
IM65410,"Toy Set, 4/Pc",3,5.99,0,0,0,0,99,4/30/2019,4/30/2019,4/17/2015,-0.75,ACCESSORIES,TOYS,NONE,7.32E+11
IM65412,.Tissue Box,1.05,2.09,0,0,0,0,176,3/25/2019,3/25/2019,12/10/2011,0.05,ACCESSORIES,MISC,NONE,7.32E+11
IM65413,White Square Vase,1.05,2.09,0,0,0,0,98,4/22/2019,4/22/2019,12/10/2011,0.05,ACCESSORIES,MISC,NONE,7.32E+11
IM65414,White Pitcher,1.05,2.09,0,0,0,0,57,3/27/2019,3/27/2019,12/10/2011,0.05,ACCESSORIES,PITCHERS,NONE,7.32E+11
IM65415,"Sheet Music, 3pc",0.5,1,0,0,0,0,237,4/30/2019,4/30/2019,5/18/2016,-0.1,ACCESSORIES,MUSICAL,NONE,7.32E+11
IM65416,"Baby Set, 7pc",1.65,3.29,0,0,0,0,250,11/7/2017,11/7/2017,11/13/2013,0.15,ACCESSORIES,BABY,NONE,7.32E+11
IM65418,Mantel Clock,0.7,1.39,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.02,ACCESSORIES,CLOCKS,NONE,7.32E+11
IM65419,Table/Mantel Clock,1.1,2.19,0,0,0,0,250,4/3/2019,4/3/2019,6/18/2012,0.15,ACCESSORIES,CLOCKS,NONE,7.32E+11
IM65420,"Railroad Clock, Walnut",1.85,3.69,0,0,0,0,99,4/16/2019,4/16/2019,12/10/2011,0.01,ACCESSORIES,CLOCKS,NONE,7.32E+11
IM65421,Silver Antique Tea Set,3.15,6.29,0,0,0,0,250,11/23/2016,10/21/2015,12/10/2011,-0.01,ACCESSORIES,TEA & COFFEE SERVICE,NONE,7.32E+11
IM65422,Black Tricycle,1.4,2.8,0,0,0,0,250,11/23/2016,6/22/2016,12/15/2015,0,ACCESSORIES,,,7.32E+11
IM65423,Glass Vase,1.2,2.39,0,0,0,0,164,4/30/2019,4/30/2019,12/10/2011,0.01,ACCESSORIES,MISC,NONE,7.32E+11
IM65424,"Log Holder without Logs, Brass",1.3,2.59,0,0,0,0,166,4/30/2019,4/30/2019,12/10/2011,-0.02,ACCESSORIES,FIREPLACE,NONE,7.32E+11
IM65425,"Wooden Cuckoo Clock, Brown",0.95,1.9,0,0,0,0,97,4/8/2019,4/8/2019,10/21/2015,-0.1,ACCESSORIES,CLOCKS,NONE,7.32E+11
IM65426,"Oval Mirror, Brass",2.5,4.99,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.03,ACCESSORIES,MIRRORS,NONE,7.32E+11
IM65428,"Oil Lamp, Non-working",4,7.99,0,0,0,0,199,3/25/2019,3/25/2019,6/22/2016,-1.35,ACCESSORIES,MISC,NONE,7.32E+11
IM65429,"Kerosene Lamps, Non-working, 2/Pk",5,9.99,0,0,0,0,188,4/1/2019,4/1/2019,6/22/2016,-1.1,ACCESSORIES,MISC,NONE,7.32E+11
IM65430,Bread Box,2.5,4.99,0,0,0,0,250,11/23/2016,4/17/2015,12/13/2013,0,ACCESSORIES,,,7.32E+11
IM65431,4-Slat Wood Crate,0.7,1.39,0,0,0,0,189,4/8/2019,4/8/2019,12/10/2011,0.02,ACCESSORIES,CRATES,NONE,7.32E+11
IM65432,"8-Slat Wood Crate, Unfinished",1,1.99,0,0,0,0,250,4/3/2019,4/3/2019,8/9/2018,-0.2,ACCESSORIES,CRATES,NONE,7.32E+11
IM65433,"Basket, Small",1.05,2.09,0,0,0,0,140,4/1/2019,4/1/2019,12/10/2011,0.05,ACCESSORIES,BASKETS,NONE,7.32E+11
IM65434,Small Hat Stand,1.05,2.09,0,0,0,0,250,9/19/2018,9/19/2018,12/10/2011,0.05,ACCESSORIES,HATS,NONE,7.32E+11
IM65436,Water Jug,1.4,2.79,0,0,0,0,250,9/19/2018,9/19/2018,12/10/2011,-0.02,ACCESSORIES,MISC,NONE,7.32E+11
IM65438,Fire Hydrant,1.15,2.29,0,0,0,0,250,4/11/2019,4/3/2019,4/11/2019,0.15,ACCESSORIES,MISC,NONE,7.32E+11
IM65442,"Spools Of Ribbon, 10Pc",1.7,3.39,0,0,0,0,52,4/8/2019,4/8/2019,12/10/2011,0.02,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65443,"Spools Of Thread, 5Pc",0.95,1.9,0,0,0,0,162,4/2/2019,4/2/2019,9/20/2014,0.15,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65455,.Scrub Board,0.65,1.29,0,0,0,0,47,3/25/2019,3/25/2019,12/10/2011,0.02,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65456,"Decorative Oval Picture Frame, Assorted Pictures",1.3,2.59,0,0,0,0,250,11/23/2016,6/28/2014,12/10/2011,-0.02,ACCESSORIES,PICTURES & FRAMES,NONE,7.32E+11
IM65458,"Decorative Picture Frame, Assorted Pictures",1.25,2.49,0,0,0,0,176,4/9/2019,4/9/2019,10/26/2011,-0.07,ACCESSORIES,PICTURES & FRAMES,NONE,7.32E+11
IM65460,Picture Frame,1.55,3.09,0,0,0,0,0,4/30/2019,4/30/2019,12/10/2011,0.02,ACCESSORIES,PICTURES & FRAMES,NONE,7.32E+11
IM65461,Ceramic Swan Planter,1.6,3.19,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.02,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65462,Tub with Ice & Canned Drinks,2.1,4.19,0,0,0,0,250,11/23/2016,8/29/2015,12/10/2011,-0.01,ACCESSORIES,GENERAL STORE,NONE,7.32E+11
IM65464,Flower Pot 1Pc,0.7,1.4,0,0,0,0,128,4/30/2019,4/30/2019,7/21/2016,-0.05,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65465,Flower Pot 1Pc,0.7,1.39,0,0,0,0,88,3/28/2019,3/28/2019,10/8/2015,-0.1,ACCESSORIES,GARDEN,NONE,7.32E+11
IM65466,"Toy Truck, Assorted 1pc Orange, Yellow, or Red",1.3,2.59,0,0,0,0,250,12/1/2017,11/7/2017,12/1/2017,-0.15,ACCESSORIES,TOYS,NONE,7.32E+11
IM65467,Beer Stein,1.15,2.29,0,0,0,0,205,3/25/2019,3/25/2019,9/17/2015,-0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65469,Wire Hanger,0.65,1.3,0,0,0,0,90,4/30/2019,4/30/2019,6/17/2012,0.1,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65470,"Flat Iron, Black",0.9,1.79,0,0,0,0,147,3/25/2019,3/25/2019,12/10/2011,0.01,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65473,Muffin Pans 2/Pc,1.4,2.79,0,0,0,0,121,3/25/2019,3/25/2019,6/22/2016,-0.25,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65476,"Golf Club Set, Shoes, Club, & Ball, 4pc",1.6,3.19,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.02,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65477,Broom,0.55,1.09,0,0,0,0,250,7/18/2018,7/18/2018,12/10/2011,0.02,ACCESSORIES,MISC,NONE,7.32E+11
IM65479,Brass Curtain Rod,4,7.99,0,0,0,0,250,11/23/2016,12/7/2013,12/12/2013,0.25,ACCESSORIES,MISC,NONE,7.32E+11
IM65481,Wire Whisk with Wooden Handle,0.7,1.39,0,0,0,0,143,4/22/2019,4/22/2019,12/10/2011,0.02,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65483,"Parcels & Letters, 7pc",1.75,3.49,0,0,0,0,173,4/1/2019,4/1/2019,8/9/2018,-0.45,ACCESSORIES,MISC,NONE,7.32E+11
IM65484,Wooden Clothes Hanger 4/Pk White,1.4,2.79,0,0,0,0,166,4/22/2019,4/22/2019,7/18/2018,-0.5,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65485,"Clothes Hanger, Unfinished 4/Pk",0.8,1.59,0,0,0,0,136,4/1/2019,4/1/2019,12/10/2011,0.01,ACCESSORIES,LAUNDRY,NONE,7.32E+11
IM65486,"Wooden Kitchen Utensils, 4/Pc",0.9,1.8,0,0,0,0,250,11/23/2016,5/11/2013,11/23/2013,0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65487,White Porcelain Pitcher with Blue Design,1.2,2.39,0,0,0,0,250,11/23/2016,10/21/2015,12/10/2011,-0.01,ACCESSORIES,PITCHERS,NONE,7.32E+11
IM65495,"Pink Baby Bottles and Pacifiers Set, 6pc",2,3.99,0,0,0,0,162,4/30/2019,4/30/2019,6/22/2016,-0.4,ACCESSORIES,BABY,NONE,7.32E+11
IM65496,"Blue Baby Bottles and Pacifiers Set, 6pc",2,3.99,0,0,0,0,147,4/30/2019,4/30/2019,6/22/2016,-0.4,ACCESSORIES,,,7.32E+11
IM65497,"Yellow Baby Bottles and Pacifiers Set, 6pc",2,3.99,0,0,0,0,250,11/23/2016,3/31/2015,6/22/2016,-0.4,ACCESSORIES,,,7.32E+11
IM65498,Tall Clear Glass,1,1.99,0,0,0,0,250,4/3/2019,4/3/2019,9/23/2016,0,ACCESSORIES,,,
IM65513,Paint Tubes in Box,1.6,3.19,0,0,0,0,250,9/19/2018,9/19/2018,12/10/2011,0.02,ACCESSORIES,MISC,NONE,7.32E+11
IM65514,"Paint Brush, 3Pk",1.2,2.39,0,0,0,0,250,11/7/2017,11/7/2017,12/10/2011,-0.01,ACCESSORIES,MISC,NONE,7.32E+11
IM65515,"Gold Scissors, 1Pk",0.55,1.09,0,0,0,0,250,11/23/2016,12/19/2013,12/10/2011,0.02,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65516,"Oval Serving Plate, White",0.95,1.9,0,0,0,0,250,9/19/2018,9/19/2018,7/22/2014,0.05,ACCESSORIES,MISC,NONE,7.32E+11
IM65518,"Dog Dish, White",1.25,2.45,0,0,0,0,250,8/9/2018,7/24/2018,8/9/2018,-0.2,ACCESSORIES,PET FOOD & SUPPLIES,NONE,7.32E+11
IM65520,"Sewing Machine, Tabletop",1.5,2.99,0,0,0,0,2,4/30/2019,4/30/2019,7/18/2018,-0.25,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65521,Copper Pot,1,1.99,0,0,0,0,203,4/22/2019,4/22/2019,3/21/2017,-0.1,ACCESSORIES,COOKWARE,NONE,7.32E+11
IM65523,"Gold Eyeglasses, Small 2Pk",0.8,1.6,0,0,0,0,250,7/18/2018,7/18/2018,6/23/2016,-0.25,ACCESSORIES,MISC,NONE,7.32E+11
IM65524,Clipboard,0.8,1.59,0,0,0,0,216,4/3/2019,4/3/2019,6/10/2016,-0.1,ACCESSORIES,OFFICE,NONE,7.32E+11
IM65525,"Empty Jars, 4Pk",1.4,2.79,0,0,0,0,250,11/23/2016,9/19/2013,12/10/2011,-0.02,ACCESSORIES,JARS,NONE,7.32E+11
IM65526,"Candy Dishes, Clear 2/Pk",1,1.99,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.05,ACCESSORIES,CANDY DISH,NONE,7.32E+11
IM65527,"White Bowls, 2Pk",1.6,3.19,0,0,0,0,250,9/19/2018,9/19/2018,9/11/2018,-0.3,ACCESSORIES,BOWLS,NONE,7.32E+11
IM65528,Thermos,1.15,2.29,0,0,0,0,250,9/19/2018,9/19/2018,6/17/2012,0.15,ACCESSORIES,MISC,NONE,7.32E+11
IM65530,"Sewing Set, 7pc",1.3,2.59,0,0,0,0,37,4/18/2019,4/18/2019,12/10/2011,-0.02,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65531,"Ice Skates, Assorted, 1 Pair, White or Black",1,1.99,0,0,0,0,250,4/3/2019,4/3/2019,3/19/2014,0.15,ACCESSORIES,SPORTS,NONE,7.32E+11
IM65532,Men'S Shoes,1.1,2.19,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.31,ACCESSORIES,MISC,NONE,7.32E+11
IM65533,"Muffin Pans, Black 2Pc",1.15,2.29,0,0,0,0,61,4/25/2019,4/25/2019,5/11/2013,0.1,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65534,"Hiking Boots, Black",0.9,1.79,0,0,0,0,125,4/22/2019,4/22/2019,7/22/2014,0.1,ACCESSORIES,MISC,NONE,7.32E+11
IM65535,"Basket with Thread, Ruler, & Scissors",1.3,2.59,0,0,0,0,173,4/18/2019,4/18/2019,12/10/2011,-0.02,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65538,Nut Cracker,0.8,1.6,0,0,0,0,250,7/18/2018,7/18/2018,6/23/2016,-0.15,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65539,"Spatula, 2Pk",0.6,1.19,0,0,0,0,250,11/7/2017,11/7/2017,12/10/2011,0.02,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65540,Button Box with Buttons,1.05,2.09,0,0,0,0,250,11/23/2016,12/19/2013,12/10/2011,0.05,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65541,"Scissors, 3Pk",0.9,1.8,0,0,0,0,209,4/30/2019,4/30/2019,9/20/2014,0.05,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65542,Toothbrush Holder with  4 Toothbrushes,2.25,4.49,0,0,0,0,71,5/2/2019,5/2/2019,3/21/2017,-0.4,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65544,Mail Holder,1.5,2.99,0,0,0,0,250,4/11/2019,4/3/2019,4/11/2019,0.35,ACCESSORIES,MISC,NONE,7.32E+11
IM65545,Thread Box with Thread,1.1,2.19,0,0,0,0,234,4/1/2019,4/1/2019,2/2/2017,-0.05,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
IM65546,"High Heels, Assorted 1 pair (Black, White or Red)",1.1,2.19,0,0,0,0,250,11/23/2016,12/19/2013,9/20/2014,0.1,ACCESSORIES,MISC,NONE,7.32E+11
IM65549,"Bath Accessory Basket, Assorted 1pc, Blue or Pink",2,3.99,0,0,0,0,250,8/9/2018,7/24/2018,8/9/2018,-0.15,ACCESSORIES,BED AND BATH,NONE,7.32E+11
IM65550,Old Fashioned Telephone,0.8,1.59,0,0,0,0,221,4/18/2019,4/18/2019,12/10/2011,0.01,ACCESSORIES,OFFICE,NONE,7.32E+11
IM65552,Can Opener Set,1,1.99,0,0,0,0,177,4/19/2019,4/19/2019,6/18/2012,0.05,ACCESSORIES,KITCHEN,NONE,7.32E+11
IM65554,Claw Hammer,0.75,1.49,0,0,0,0,139,3/25/2019,3/25/2019,12/10/2011,0.01,ACCESSORIES,TOOLS,NONE,7.32E+11
IM65556,Ball Pien Hammer,0.75,1.49,0,0,0,0,113,4/30/2019,4/30/2019,12/10/2011,0.01,ACCESSORIES,MISC,NONE,7.32E+11
IM65557,.Pliers,0.75,1.49,0,0,0,0,250,2/6/2019,11/23/2013,12/10/2011,0.01,ACCESSORIES,TOOLS,NONE,7.32E+11
IM65558,Tin Snips,0.75,1.49,0,0,0,0,42,3/25/2019,3/25/2019,12/10/2011,0.01,ACCESSORIES,TOOLS,NONE,7.32E+11
IM65559,Crescent Wrench,0.75,1.49,0,0,0,0,250,4/3/2019,4/3/2019,12/10/2011,0.01,ACCESSORIES,TOOLS,NONE,7.32E+11
IM65560,Black Telephone,0.9,1.79,0,0,0,0,249,4/30/2019,4/30/2019,6/17/2012,0.1,ACCESSORIES,OFFICE,NONE,7.32E+11
